Year,Date,Day,DayOfYear,Hour,DayHour,APSCEP,ANSCEP,APTCEP,ANTCEP
2022,2022-01-01 07:15:00,2022/01/01,01/01,7,2022/01/01 07,143.95,76.26,192.782609,0.0
2022,2022-01-01 07:30:00,2022/01/01,01/01,7,2022/01/01 07,143.95,76.26,192.782609,0.0
2022,2022-01-01 07:45:00,2022/01/01,01/01,7,2022/01/01 07,143.95,76.26,192.782609,0.0
2022,2022-01-01 08:00:00,2022/01/01,01/01,8,2022/01/01 08,143.95,76.26,192.782609,0.0
2022,2022-01-01 08:15:00,2022/01/01,01/01,8,2022/01/01 08,143.95,76.29,182.991304,0.0
2022,2022-01-01 08:30:00,2022/01/01,01/01,8,2022/01/01 08,143.95,76.29,182.991304,0.0
2022,2022-01-01 08:45:00,2022/01/01,01/01,8,2022/01/01 08,143.95,76.29,182.991304,0.0
2022,2022-01-01 09:00:00,2022/01/01,01/01,9,2022/01/01 09,143.95,76.29,182.991304,0.0
2022,2022-01-01 09:15:00,2022/01/01,01/01,9,2022/01/01 09,143.95,76.34,182.325,0.0
2022,2022-01-01 09:30:00,2022/01/01,01/01,9,2022/01/01 09,143.95,76.34,182.325,0.0
2022,2022-01-01 09:45:00,2022/01/01,01/01,9,2022/01/01 09,143.95,76.34,182.325,0.0
2022,2022-01-01 10:00:00,2022/01/01,01/01,0,2022/01/01 10,143.95,76.34,182.325,0.0
2022,2022-01-01 10:15:00,2022/01/01,01/01,0,2022/01/01 10,143.95,54.74,0.0,36.365101
2022,2022-01-01 10:30:00,2022/01/01,01/01,0,2022/01/01 10,143.95,54.74,0.0,36.365101
2022,2022-01-01 10:45:00,2022/01/01,01/01,0,2022/01/01 10,143.95,54.74,0.0,36.365101
2022,2022-01-01 11:00:00,2022/01/01,01/01,1,2022/01/01 11,143.95,54.74,0.0,36.365101
2022,2022-01-01 11:15:00,2022/01/01,01/01,1,2022/01/01 11,143.95,48.7,0.0,29.226415
2022,2022-01-01 11:30:00,2022/01/01,01/01,1,2022/01/01 11,143.95,48.7,0.0,29.226415
2022,2022-01-01 11:45:00,2022/01/01,01/01,1,2022/01/01 11,143.95,48.7,0.0,29.226415
2022,2022-01-01 12:00:00,2022/01/01,01/01,2,2022/01/01 12,143.95,48.7,0.0,29.226415
2022,2022-01-01 12:15:00,2022/01/01,01/01,2,2022/01/01 12,143.95,56.58,0.0,16.95339
2022,2022-01-01 12:30:00,2022/01/01,01/01,2,2022/01/01 12,143.95,56.58,0.0,16.95339
2022,2022-01-01 12:45:00,2022/01/01,01/01,2,2022/01/01 12,143.95,56.58,0.0,16.95339
2022,2022-01-01 13:00:00,2022/01/01,01/01,3,2022/01/01 13,143.95,56.58,0.0,16.95339
2022,2022-01-01 13:15:00,2022/01/01,01/01,3,2022/01/01 13,143.95,59.99,0.0,8.298701
2022,2022-01-01 13:30:00,2022/01/01,01/01,3,2022/01/01 13,143.95,59.99,0.0,8.298701
2022,2022-01-01 13:45:00,2022/01/01,01/01,3,2022/01/01 13,143.95,59.99,0.0,8.298701
2022,2022-01-01 14:00:00,2022/01/01,01/01,4,2022/01/01 14,143.95,59.99,0.0,8.298701
2022,2022-01-01 14:15:00,2022/01/01,01/01,4,2022/01/01 14,143.95,69.97,0.0,3.131579
2022,2022-01-01 14:30:00,2022/01/01,01/01,4,2022/01/01 14,143.95,69.97,0.0,3.131579
2022,2022-01-01 14:45:00,2022/01/01,01/01,4,2022/01/01 14,143.95,69.97,0.0,3.131579
2022,2022-01-01 15:00:00,2022/01/01,01/01,5,2022/01/01 15,143.95,69.97,0.0,3.131579
2022,2022-01-01 15:15:00,2022/01/01,01/01,5,2022/01/01 15,143.95,80.13,0.0,6.847059
2022,2022-01-01 15:30:00,2022/01/01,01/01,5,2022/01/01 15,143.95,80.13,0.0,6.847059
2022,2022-01-01 15:45:00,2022/01/01,01/01,5,2022/01/01 15,143.95,80.13,0.0,6.847059
2022,2022-01-01 16:00:00,2022/01/01,01/01,6,2022/01/01 16,143.95,80.13,0.0,6.847059
2022,2022-01-01 16:15:00,2022/01/01,01/01,6,2022/01/01 16,144.11,96.07,0.0,39.30098
2022,2022-01-01 16:30:00,2022/01/01,01/01,6,2022/01/01 16,144.11,96.07,0.0,39.30098
2022,2022-01-01 16:45:00,2022/01/01,01/01,6,2022/01/01 16,144.11,96.07,0.0,39.30098
2022,2022-01-01 17:00:00,2022/01/01,01/01,7,2022/01/01 17,144.11,96.07,0.0,39.30098
2022,2022-01-01 17:15:00,2022/01/01,01/01,7,2022/01/01 17,178.67,119.11,0.0,56.61
2022,2022-01-01 17:30:00,2022/01/01,01/01,7,2022/01/01 17,178.67,119.11,211.216495,0.0
2022,2022-01-01 17:45:00,2022/01/01,01/01,7,2022/01/01 17,178.67,119.11,211.216495,0.0
2022,2022-01-01 18:00:00,2022/01/01,01/01,8,2022/01/01 18,178.67,119.11,211.216495,0.0
2022,2022-01-01 18:15:00,2022/01/01,01/01,8,2022/01/01 18,170.76,113.84,211.268041,0.0
2022,2022-01-01 18:30:00,2022/01/01,01/01,8,2022/01/01 18,170.76,113.84,211.268041,0.0
2022,2022-01-01 18:45:00,2022/01/01,01/01,8,2022/01/01 18,170.76,113.84,211.268041,0.0
2022,2022-01-01 19:00:00,2022/01/01,01/01,9,2022/01/01 19,170.76,113.84,211.268041,0.0
2022,2022-01-01 19:15:00,2022/01/01,01/01,9,2022/01/01 19,165.31,110.21,211.216495,0.0
2022,2022-01-01 19:30:00,2022/01/01,01/01,9,2022/01/01 19,165.31,110.21,211.216495,0.0
2022,2022-01-01 19:45:00,2022/01/01,01/01,9,2022/01/01 19,165.31,110.21,211.216495,0.0
2022,2022-01-01 20:00:00,2022/01/01,01/01,0,2022/01/01 20,165.31,110.21,211.216495,0.0
2022,2022-01-01 20:15:00,2022/01/01,01/01,0,2022/01/01 20,154.26,102.84,0.0,0.0
2022,2022-01-01 20:30:00,2022/01/01,01/01,0,2022/01/01 20,154.26,102.84,0.0,0.0
2022,2022-01-01 20:45:00,2022/01/01,01/01,0,2022/01/01 20,154.26,102.84,0.0,0.0
2022,2022-01-01 21:00:00,2022/01/01,01/01,1,2022/01/01 21,154.26,102.84,0.0,0.0
2022,2022-01-01 21:15:00,2022/01/01,01/01,1,2022/01/01 21,168.74,112.5,0.0,0.0
2022,2022-01-01 21:30:00,2022/01/01,01/01,1,2022/01/01 21,168.74,112.5,0.0,0.0
2022,2022-01-01 21:45:00,2022/01/01,01/01,1,2022/01/01 21,168.74,112.5,0.0,0.0
2022,2022-01-01 22:00:00,2022/01/01,01/01,2,2022/01/01 22,168.74,112.5,0.0,0.0
2022,2022-01-01 22:15:00,2022/01/01,01/01,2,2022/01/01 22,173.39,115.59,0.0,0.0
2022,2022-01-01 22:30:00,2022/01/01,01/01,2,2022/01/01 22,173.39,115.59,0.0,0.0
2022,2022-01-01 22:45:00,2022/01/01,01/01,2,2022/01/01 22,173.39,115.59,0.0,0.0
2022,2022-01-01 23:00:00,2022/01/01,01/01,3,2022/01/01 23,173.39,115.59,0.0,0.0
2022,2022-01-01 23:15:00,2022/01/01,01/01,3,2022/01/01 23,170.12,113.42,0.0,0.0
2022,2022-01-01 23:30:00,2022/01/01,01/01,3,2022/01/01 23,170.12,113.42,0.0,0.0
2022,2022-01-01 23:45:00,2022/01/01,01/01,3,2022/01/01 23,170.12,113.42,0.0,0.0
2022,2022-01-02 00:00:00,2022/01/02,01/02,0,2022/01/02 00,170.12,113.42,0.0,0.0
2022,2022-01-02 00:15:00,2022/01/02,01/02,0,2022/01/02 00,143.95,70.81,0.0,0.0
2022,2022-01-02 00:30:00,2022/01/02,01/02,0,2022/01/02 00,143.95,70.81,0.0,0.0
2022,2022-01-02 00:45:00,2022/01/02,01/02,0,2022/01/02 00,143.95,70.81,0.0,0.0
2022,2022-01-02 01:00:00,2022/01/02,01/02,1,2022/01/02 01,143.95,70.81,0.0,0.0
2022,2022-01-02 01:15:00,2022/01/02,01/02,1,2022/01/02 01,143.95,60.03,0.0,0.0
2022,2022-01-02 01:30:00,2022/01/02,01/02,1,2022/01/02 01,143.95,60.03,0.0,0.0
2022,2022-01-02 01:45:00,2022/01/02,01/02,1,2022/01/02 01,143.95,60.03,0.0,0.0
2022,2022-01-02 02:00:00,2022/01/02,01/02,2,2022/01/02 02,143.95,60.03,0.0,0.0
2022,2022-01-02 02:15:00,2022/01/02,01/02,2,2022/01/02 02,143.95,36.3,0.0,0.0
2022,2022-01-02 02:30:00,2022/01/02,01/02,2,2022/01/02 02,143.95,36.3,0.0,0.0
2022,2022-01-02 02:45:00,2022/01/02,01/02,2,2022/01/02 02,143.95,36.3,0.0,0.0
2022,2022-01-02 03:00:00,2022/01/02,01/02,3,2022/01/02 03,143.95,36.3,0.0,0.0
2022,2022-01-02 03:15:00,2022/01/02,01/02,3,2022/01/02 03,143.95,18.96,0.0,0.0
2022,2022-01-02 03:30:00,2022/01/02,01/02,3,2022/01/02 03,143.95,18.96,0.0,0.0
2022,2022-01-02 03:45:00,2022/01/02,01/02,3,2022/01/02 03,143.95,18.96,0.0,0.0
2022,2022-01-02 04:00:00,2022/01/02,01/02,4,2022/01/02 04,143.95,18.96,0.0,0.0
2022,2022-01-02 04:15:00,2022/01/02,01/02,4,2022/01/02 04,143.95,12.67,0.0,0.0
2022,2022-01-02 04:30:00,2022/01/02,01/02,4,2022/01/02 04,143.95,12.67,0.0,0.0
2022,2022-01-02 04:45:00,2022/01/02,01/02,4,2022/01/02 04,143.95,12.67,0.0,0.0
2022,2022-01-02 05:00:00,2022/01/02,01/02,5,2022/01/02 05,143.95,12.67,0.0,0.0
2022,2022-01-02 05:15:00,2022/01/02,01/02,5,2022/01/02 05,143.95,19.18,0.0,0.0
2022,2022-01-02 05:30:00,2022/01/02,01/02,5,2022/01/02 05,143.95,19.18,0.0,0.0
2022,2022-01-02 05:45:00,2022/01/02,01/02,5,2022/01/02 05,143.95,19.18,0.0,0.0
2022,2022-01-02 06:00:00,2022/01/02,01/02,6,2022/01/02 06,143.95,19.18,0.0,0.0
2022,2022-01-02 06:15:00,2022/01/02,01/02,6,2022/01/02 06,143.95,28.7,0.0,0.0
2022,2022-01-02 06:30:00,2022/01/02,01/02,6,2022/01/02 06,143.95,28.7,0.0,0.0
2022,2022-01-02 06:45:00,2022/01/02,01/02,6,2022/01/02 06,143.95,28.7,0.0,0.0
2022,2022-01-02 07:00:00,2022/01/02,01/02,7,2022/01/02 07,143.95,28.7,0.0,0.0
2022,2022-01-02 07:15:00,2022/01/02,01/02,7,2022/01/02 07,143.95,39.2,0.0,0.0
2022,2022-01-02 07:30:00,2022/01/02,01/02,7,2022/01/02 07,143.95,39.2,0.0,0.0
2022,2022-01-02 07:45:00,2022/01/02,01/02,7,2022/01/02 07,143.95,39.2,0.0,0.0
2022,2022-01-02 08:00:00,2022/01/02,01/02,8,2022/01/02 08,143.95,39.2,0.0,0.0
2022,2022-01-02 08:15:00,2022/01/02,01/02,8,2022/01/02 08,143.95,60.04,210.69,0.0
2022,2022-01-02 08:30:00,2022/01/02,01/02,8,2022/01/02 08,143.95,60.04,210.69,0.0
2022,2022-01-02 08:45:00,2022/01/02,01/02,8,2022/01/02 08,143.95,60.04,210.69,0.0
2022,2022-01-02 09:00:00,2022/01/02,01/02,9,2022/01/02 09,143.95,60.04,210.69,0.0
2022,2022-01-02 09:15:00,2022/01/02,01/02,9,2022/01/02 09,143.95,68.81,0.0,0.0
2022,2022-01-02 09:30:00,2022/01/02,01/02,9,2022/01/02 09,143.95,68.81,0.0,0.0
2022,2022-01-02 09:45:00,2022/01/02,01/02,9,2022/01/02 09,143.95,68.81,0.0,0.0
2022,2022-01-02 10:00:00,2022/01/02,01/02,0,2022/01/02 10,143.95,68.81,0.0,0.0
2022,2022-01-02 10:15:00,2022/01/02,01/02,0,2022/01/02 10,143.95,60.74,0.0,0.0
2022,2022-01-02 10:30:00,2022/01/02,01/02,0,2022/01/02 10,143.95,60.74,0.0,0.0
2022,2022-01-02 10:45:00,2022/01/02,01/02,0,2022/01/02 10,143.95,60.74,0.0,0.0
2022,2022-01-02 11:00:00,2022/01/02,01/02,1,2022/01/02 11,143.95,60.74,0.0,0.0
2022,2022-01-02 11:15:00,2022/01/02,01/02,1,2022/01/02 11,143.95,55.93,0.0,0.0
2022,2022-01-02 11:30:00,2022/01/02,01/02,1,2022/01/02 11,143.95,55.93,0.0,0.0
2022,2022-01-02 11:45:00,2022/01/02,01/02,1,2022/01/02 11,143.95,55.93,0.0,0.0
2022,2022-01-02 12:00:00,2022/01/02,01/02,2,2022/01/02 12,143.95,55.93,0.0,0.0
2022,2022-01-02 12:15:00,2022/01/02,01/02,2,2022/01/02 12,143.95,60.03,0.0,0.0
2022,2022-01-02 12:30:00,2022/01/02,01/02,2,2022/01/02 12,143.95,60.03,0.0,0.0
2022,2022-01-02 12:45:00,2022/01/02,01/02,2,2022/01/02 12,143.95,60.03,0.0,0.0
2022,2022-01-02 13:00:00,2022/01/02,01/02,3,2022/01/02 13,143.95,60.03,0.0,0.0
2022,2022-01-02 13:15:00,2022/01/02,01/02,3,2022/01/02 13,143.95,39.01,0.0,0.0
2022,2022-01-02 13:30:00,2022/01/02,01/02,3,2022/01/02 13,143.95,39.01,0.0,0.0
2022,2022-01-02 13:45:00,2022/01/02,01/02,3,2022/01/02 13,143.95,39.01,0.0,0.0
2022,2022-01-02 14:00:00,2022/01/02,01/02,4,2022/01/02 14,143.95,39.01,0.0,0.0
2022,2022-01-02 14:15:00,2022/01/02,01/02,4,2022/01/02 14,143.95,46.6,0.0,0.0
2022,2022-01-02 14:30:00,2022/01/02,01/02,4,2022/01/02 14,143.95,46.6,0.0,0.0
2022,2022-01-02 14:45:00,2022/01/02,01/02,4,2022/01/02 14,143.95,46.6,0.0,0.0
2022,2022-01-02 15:00:00,2022/01/02,01/02,5,2022/01/02 15,143.95,46.6,0.0,0.0
2022,2022-01-02 15:15:00,2022/01/02,01/02,5,2022/01/02 15,143.95,69.0,0.0,0.0
2022,2022-01-02 15:30:00,2022/01/02,01/02,5,2022/01/02 15,143.95,69.0,0.0,0.0
2022,2022-01-02 15:45:00,2022/01/02,01/02,5,2022/01/02 15,143.95,69.0,125.0,0.0
2022,2022-01-02 16:00:00,2022/01/02,01/02,6,2022/01/02 16,143.95,69.0,125.0,0.0
2022,2022-01-02 16:15:00,2022/01/02,01/02,6,2022/01/02 16,143.95,73.21,129.8,0.0
2022,2022-01-02 16:30:00,2022/01/02,01/02,6,2022/01/02 16,143.95,73.21,129.8,0.0
2022,2022-01-02 16:45:00,2022/01/02,01/02,6,2022/01/02 16,143.95,73.21,129.8,0.0
2022,2022-01-02 17:00:00,2022/01/02,01/02,7,2022/01/02 17,143.95,73.21,129.8,0.0
2022,2022-01-02 17:15:00,2022/01/02,01/02,7,2022/01/02 17,151.5,101.0,170.0,0.0
2022,2022-01-02 17:30:00,2022/01/02,01/02,7,2022/01/02 17,151.5,101.0,170.0,0.0
2022,2022-01-02 17:45:00,2022/01/02,01/02,7,2022/01/02 17,151.5,101.0,170.0,0.0
2022,2022-01-02 18:00:00,2022/01/02,01/02,8,2022/01/02 18,151.5,101.0,170.0,0.0
2022,2022-01-02 18:15:00,2022/01/02,01/02,8,2022/01/02 18,151.06,100.7,165.0,0.0
2022,2022-01-02 18:30:00,2022/01/02,01/02,8,2022/01/02 18,151.06,100.7,165.0,0.0
2022,2022-01-02 18:45:00,2022/01/02,01/02,8,2022/01/02 18,151.06,100.7,165.0,0.0
2022,2022-01-02 19:00:00,2022/01/02,01/02,9,2022/01/02 19,151.06,100.7,165.0,0.0
2022,2022-01-02 19:15:00,2022/01/02,01/02,9,2022/01/02 19,143.95,88.58,198.02,0.0
2022,2022-01-02 19:30:00,2022/01/02,01/02,9,2022/01/02 19,143.95,88.58,198.02,0.0
2022,2022-01-02 19:45:00,2022/01/02,01/02,9,2022/01/02 19,143.95,88.58,198.02,0.0
2022,2022-01-02 20:00:00,2022/01/02,01/02,0,2022/01/02 20,143.95,88.58,198.02,0.0
2022,2022-01-02 20:15:00,2022/01/02,01/02,0,2022/01/02 20,143.95,72.72,0.0,0.0
2022,2022-01-02 20:30:00,2022/01/02,01/02,0,2022/01/02 20,143.95,72.72,0.0,0.0
2022,2022-01-02 20:45:00,2022/01/02,01/02,0,2022/01/02 20,143.95,72.72,0.0,0.0
2022,2022-01-02 21:00:00,2022/01/02,01/02,1,2022/01/02 21,143.95,72.72,0.0,0.0
2022,2022-01-02 21:15:00,2022/01/02,01/02,1,2022/01/02 21,143.95,71.82,139.0,0.0
2022,2022-01-02 21:30:00,2022/01/02,01/02,1,2022/01/02 21,143.95,71.82,139.0,0.0
2022,2022-01-02 21:45:00,2022/01/02,01/02,1,2022/01/02 21,143.95,71.82,139.0,0.0
2022,2022-01-02 22:00:00,2022/01/02,01/02,2,2022/01/02 22,143.95,71.82,139.0,0.0
2022,2022-01-02 22:15:00,2022/01/02,01/02,2,2022/01/02 22,143.95,71.55,0.0,0.0
2022,2022-01-02 22:30:00,2022/01/02,01/02,2,2022/01/02 22,143.95,71.55,0.0,0.0
2022,2022-01-02 22:45:00,2022/01/02,01/02,2,2022/01/02 22,143.95,71.55,0.0,0.0
2022,2022-01-02 23:00:00,2022/01/02,01/02,3,2022/01/02 23,143.95,71.55,0.0,0.0
2022,2022-01-02 23:15:00,2022/01/02,01/02,3,2022/01/02 23,143.95,69.9,139.0,0.0
2022,2022-01-02 23:30:00,2022/01/02,01/02,3,2022/01/02 23,143.95,69.9,139.0,0.0
2022,2022-01-02 23:45:00,2022/01/02,01/02,3,2022/01/02 23,143.95,69.9,139.0,0.0
2022,2022-01-03 00:00:00,2022/01/03,01/03,0,2022/01/03 00,143.95,69.9,139.0,0.0
2022,2022-01-03 00:15:00,2022/01/03,01/03,0,2022/01/03 00,197.95,50.04,0.0,0.0
2022,2022-01-03 00:30:00,2022/01/03,01/03,0,2022/01/03 00,197.95,50.04,0.0,0.0
2022,2022-01-03 00:45:00,2022/01/03,01/03,0,2022/01/03 00,197.95,50.04,0.0,0.0
2022,2022-01-03 01:00:00,2022/01/03,01/03,1,2022/01/03 01,197.95,50.04,0.0,0.0
2022,2022-01-03 01:15:00,2022/01/03,01/03,1,2022/01/03 01,197.95,7.73,0.0,0.0
2022,2022-01-03 01:30:00,2022/01/03,01/03,1,2022/01/03 01,197.95,7.73,0.0,-1.673611
2022,2022-01-03 01:45:00,2022/01/03,01/03,1,2022/01/03 01,197.95,7.73,0.0,-1.673611
2022,2022-01-03 02:00:00,2022/01/03,01/03,2,2022/01/03 02,197.95,7.73,0.0,-1.673611
2022,2022-01-03 02:15:00,2022/01/03,01/03,2,2022/01/03 02,197.95,13.34,0.0,-5.94596
2022,2022-01-03 02:30:00,2022/01/03,01/03,2,2022/01/03 02,197.95,13.34,0.0,-5.94596
2022,2022-01-03 02:45:00,2022/01/03,01/03,2,2022/01/03 02,197.95,13.34,0.0,-5.94596
2022,2022-01-03 03:00:00,2022/01/03,01/03,3,2022/01/03 03,197.95,13.34,0.0,-5.94596
2022,2022-01-03 03:15:00,2022/01/03,01/03,3,2022/01/03 03,197.95,0.76,0.0,-21.097475
2022,2022-01-03 03:30:00,2022/01/03,01/03,3,2022/01/03 03,197.95,0.76,0.0,-21.097475
2022,2022-01-03 03:45:00,2022/01/03,01/03,3,2022/01/03 03,197.95,0.76,0.0,-21.097475
2022,2022-01-03 04:00:00,2022/01/03,01/03,4,2022/01/03 04,197.95,0.76,0.0,-21.097475
2022,2022-01-03 04:15:00,2022/01/03,01/03,4,2022/01/03 04,197.95,7.24,0.0,-20.759091
2022,2022-01-03 04:30:00,2022/01/03,01/03,4,2022/01/03 04,197.95,7.24,0.0,-20.759091
2022,2022-01-03 04:45:00,2022/01/03,01/03,4,2022/01/03 04,197.95,7.24,0.0,-20.759091
2022,2022-01-03 05:00:00,2022/01/03,01/03,5,2022/01/03 05,197.95,7.24,0.0,-20.759091
2022,2022-01-03 05:15:00,2022/01/03,01/03,5,2022/01/03 05,197.95,62.88,0.0,-2.782427
2022,2022-01-03 05:30:00,2022/01/03,01/03,5,2022/01/03 05,197.95,62.88,0.0,-2.782427
2022,2022-01-03 05:45:00,2022/01/03,01/03,5,2022/01/03 05,197.95,62.88,0.0,-2.782427
2022,2022-01-03 06:00:00,2022/01/03,01/03,6,2022/01/03 06,197.95,62.88,0.0,-2.782427
2022,2022-01-03 06:15:00,2022/01/03,01/03,6,2022/01/03 06,197.95,113.49,0.0,66.352113
2022,2022-01-03 06:30:00,2022/01/03,01/03,6,2022/01/03 06,197.95,113.49,0.0,66.352113
2022,2022-01-03 06:45:00,2022/01/03,01/03,6,2022/01/03 06,197.95,113.49,0.0,66.352113
2022,2022-01-03 07:00:00,2022/01/03,01/03,7,2022/01/03 07,197.95,113.49,0.0,46.673016
2022,2022-01-03 07:15:00,2022/01/03,01/03,7,2022/01/03 07,239.28,159.52,0.0,105.400889
2022,2022-01-03 07:30:00,2022/01/03,01/03,7,2022/01/03 07,239.28,159.52,0.0,105.400889
2022,2022-01-03 07:45:00,2022/01/03,01/03,7,2022/01/03 07,239.28,159.52,0.0,102.690213
2022,2022-01-03 08:00:00,2022/01/03,01/03,8,2022/01/03 08,239.28,159.52,0.0,102.690213
2022,2022-01-03 08:15:00,2022/01/03,01/03,8,2022/01/03 08,257.5,171.66,0.0,96.582996
2022,2022-01-03 08:30:00,2022/01/03,01/03,8,2022/01/03 08,257.5,171.66,0.0,96.582996
2022,2022-01-03 08:45:00,2022/01/03,01/03,8,2022/01/03 08,257.5,171.66,0.0,96.582996
2022,2022-01-03 09:00:00,2022/01/03,01/03,9,2022/01/03 09,257.5,171.66,0.0,96.582996
2022,2022-01-03 09:15:00,2022/01/03,01/03,9,2022/01/03 09,258.88,172.58,0.0,82.4677
2022,2022-01-03 09:30:00,2022/01/03,01/03,9,2022/01/03 09,258.88,172.58,0.0,82.4677
2022,2022-01-03 09:45:00,2022/01/03,01/03,9,2022/01/03 09,258.88,172.58,0.0,85.988571
2022,2022-01-03 10:00:00,2022/01/03,01/03,0,2022/01/03 10,258.88,172.58,0.0,85.988571
2022,2022-01-03 10:15:00,2022/01/03,01/03,0,2022/01/03 10,253.9,169.26,0.0,99.844639
2022,2022-01-03 10:30:00,2022/01/03,01/03,0,2022/01/03 10,253.9,169.26,0.0,99.844639
2022,2022-01-03 10:45:00,2022/01/03,01/03,0,2022/01/03 10,253.9,169.26,0.0,99.844639
2022,2022-01-03 11:00:00,2022/01/03,01/03,1,2022/01/03 11,253.9,169.26,0.0,99.844639
2022,2022-01-03 11:15:00,2022/01/03,01/03,1,2022/01/03 11,247.61,165.07,0.0,89.327869
2022,2022-01-03 11:30:00,2022/01/03,01/03,1,2022/01/03 11,247.61,165.07,0.0,89.327869
2022,2022-01-03 11:45:00,2022/01/03,01/03,1,2022/01/03 11,247.61,165.07,0.0,89.327869
2022,2022-01-03 12:00:00,2022/01/03,01/03,2,2022/01/03 12,247.61,165.07,0.0,89.327869
2022,2022-01-03 12:15:00,2022/01/03,01/03,2,2022/01/03 12,233.8,155.86,0.0,91.993651
2022,2022-01-03 12:30:00,2022/01/03,01/03,2,2022/01/03 12,233.8,155.86,0.0,98.056
2022,2022-01-03 12:45:00,2022/01/03,01/03,2,2022/01/03 12,233.8,155.86,0.0,101.381818
2022,2022-01-03 13:00:00,2022/01/03,01/03,3,2022/01/03 13,233.8,155.86,0.0,101.381818
2022,2022-01-03 13:15:00,2022/01/03,01/03,3,2022/01/03 13,230.35,153.57,0.0,107.476364
2022,2022-01-03 13:30:00,2022/01/03,01/03,3,2022/01/03 13,230.35,153.57,0.0,107.476364
2022,2022-01-03 13:45:00,2022/01/03,01/03,3,2022/01/03 13,230.35,153.57,0.0,107.476364
2022,2022-01-03 14:00:00,2022/01/03,01/03,4,2022/01/03 14,230.35,153.57,0.0,107.476364
2022,2022-01-03 14:15:00,2022/01/03,01/03,4,2022/01/03 14,244.92,163.28,0.0,119.668122
2022,2022-01-03 14:30:00,2022/01/03,01/03,4,2022/01/03 14,244.92,163.28,0.0,119.668122
2022,2022-01-03 14:45:00,2022/01/03,01/03,4,2022/01/03 14,244.92,163.28,0.0,119.668122
2022,2022-01-03 15:00:00,2022/01/03,01/03,5,2022/01/03 15,244.92,163.28,0.0,119.668122
2022,2022-01-03 15:15:00,2022/01/03,01/03,5,2022/01/03 15,248.84,165.9,0.0,159.0
2022,2022-01-03 15:30:00,2022/01/03,01/03,5,2022/01/03 15,248.84,165.9,0.0,159.0
