Year,Date,Day,DayOfYear,Hour,DayHour,APSCEP,ANSCEP,APTCEP,ANTCEP
2021,2021-01-01 00:15:00,2021/01/01,01/01,0,2021/01/01 00,61.18,40.78,0.0,0.0
2021,2021-01-01 00:30:00,2021/01/01,01/01,0,2021/01/01 00,61.18,40.78,0.0,0.0
2021,2021-01-01 00:45:00,2021/01/01,01/01,0,2021/01/01 00,61.18,40.78,0.0,0.0
2021,2021-01-01 01:00:00,2021/01/01,01/01,1,2021/01/01 01,61.18,40.78,0.0,0.0
2021,2021-01-01 01:15:00,2021/01/01,01/01,1,2021/01/01 01,55.13,36.75,0.0,0.0
2021,2021-01-01 01:30:00,2021/01/01,01/01,1,2021/01/01 01,55.13,36.75,0.0,0.0
2021,2021-01-01 01:45:00,2021/01/01,01/01,1,2021/01/01 01,55.13,36.75,0.0,0.0
2021,2021-01-01 02:00:00,2021/01/01,01/01,2,2021/01/01 02,55.13,36.75,0.0,0.0
2021,2021-01-01 02:15:00,2021/01/01,01/01,2,2021/01/01 02,53.44,35.62,0.0,0.0
2021,2021-01-01 02:30:00,2021/01/01,01/01,2,2021/01/01 02,53.44,35.62,0.0,0.0
2021,2021-01-01 02:45:00,2021/01/01,01/01,2,2021/01/01 02,53.44,35.62,0.0,0.0
2021,2021-01-01 03:00:00,2021/01/01,01/01,3,2021/01/01 03,53.44,35.62,0.0,0.0
2021,2021-01-01 03:15:00,2021/01/01,01/01,3,2021/01/01 03,49.21,32.81,0.0,0.0
2021,2021-01-01 03:30:00,2021/01/01,01/01,3,2021/01/01 03,49.21,32.81,0.0,0.0
2021,2021-01-01 03:45:00,2021/01/01,01/01,3,2021/01/01 03,49.21,32.81,0.0,0.0
2021,2021-01-01 04:00:00,2021/01/01,01/01,4,2021/01/01 04,49.21,32.81,0.0,0.0
2021,2021-01-01 04:15:00,2021/01/01,01/01,4,2021/01/01 04,49.05,31.38,0.0,0.0
2021,2021-01-01 04:30:00,2021/01/01,01/01,4,2021/01/01 04,49.05,31.38,0.0,0.0
2021,2021-01-01 04:45:00,2021/01/01,01/01,4,2021/01/01 04,49.05,31.38,0.0,0.0
2021,2021-01-01 05:00:00,2021/01/01,01/01,5,2021/01/01 05,49.05,31.38,0.0,0.0
2021,2021-01-01 05:15:00,2021/01/01,01/01,5,2021/01/01 05,49.05,30.74,0.0,0.0
2021,2021-01-01 05:30:00,2021/01/01,01/01,5,2021/01/01 05,49.05,30.74,0.0,0.0
2021,2021-01-01 05:45:00,2021/01/01,01/01,5,2021/01/01 05,49.05,30.74,0.0,0.0
2021,2021-01-01 06:00:00,2021/01/01,01/01,6,2021/01/01 06,49.05,30.74,0.0,0.0
2021,2021-01-01 06:15:00,2021/01/01,01/01,6,2021/01/01 06,49.05,31.66,0.0,0.0
2021,2021-01-01 06:30:00,2021/01/01,01/01,6,2021/01/01 06,49.05,31.66,0.0,0.0
2021,2021-01-01 06:45:00,2021/01/01,01/01,6,2021/01/01 06,49.05,31.66,0.0,0.0
2021,2021-01-01 07:00:00,2021/01/01,01/01,7,2021/01/01 07,49.05,31.66,0.0,0.0
2021,2021-01-01 07:15:00,2021/01/01,01/01,7,2021/01/01 07,49.05,32.62,0.0,0.0
2021,2021-01-01 07:30:00,2021/01/01,01/01,7,2021/01/01 07,49.05,32.62,0.0,0.0
2021,2021-01-01 07:45:00,2021/01/01,01/01,7,2021/01/01 07,49.05,32.62,0.0,23.192982
2021,2021-01-01 08:00:00,2021/01/01,01/01,8,2021/01/01 08,49.05,32.62,0.0,23.192982
2021,2021-01-01 08:15:00,2021/01/01,01/01,8,2021/01/01 08,51.26,34.18,0.0,0.0
2021,2021-01-01 08:30:00,2021/01/01,01/01,8,2021/01/01 08,51.26,34.18,0.0,0.0
2021,2021-01-01 08:45:00,2021/01/01,01/01,8,2021/01/01 08,51.26,34.18,0.0,23.142857
2021,2021-01-01 09:00:00,2021/01/01,01/01,9,2021/01/01 09,51.26,34.18,0.0,23.142857
2021,2021-01-01 09:15:00,2021/01/01,01/01,9,2021/01/01 09,53.18,35.46,0.0,21.719463
2021,2021-01-01 09:30:00,2021/01/01,01/01,9,2021/01/01 09,53.18,35.46,0.0,21.719463
2021,2021-01-01 09:45:00,2021/01/01,01/01,9,2021/01/01 09,53.18,35.46,0.0,21.719463
2021,2021-01-01 10:00:00,2021/01/01,01/01,0,2021/01/01 10,53.18,35.46,0.0,21.719463
2021,2021-01-01 10:15:00,2021/01/01,01/01,0,2021/01/01 10,55.37,36.91,0.0,20.371429
2021,2021-01-01 10:30:00,2021/01/01,01/01,0,2021/01/01 10,55.37,36.91,0.0,20.371429
2021,2021-01-01 10:45:00,2021/01/01,01/01,0,2021/01/01 10,55.37,36.91,0.0,20.371429
2021,2021-01-01 11:00:00,2021/01/01,01/01,1,2021/01/01 11,55.37,36.91,0.0,20.371429
2021,2021-01-01 11:15:00,2021/01/01,01/01,1,2021/01/01 11,55.62,37.08,0.0,22.390909
2021,2021-01-01 11:30:00,2021/01/01,01/01,1,2021/01/01 11,55.62,37.08,0.0,22.390909
2021,2021-01-01 11:45:00,2021/01/01,01/01,1,2021/01/01 11,55.62,37.08,0.0,22.390909
2021,2021-01-01 12:00:00,2021/01/01,01/01,2,2021/01/01 12,55.62,37.08,0.0,22.390909
2021,2021-01-01 12:15:00,2021/01/01,01/01,2,2021/01/01 12,58.68,39.12,0.0,32.65
2021,2021-01-01 12:30:00,2021/01/01,01/01,2,2021/01/01 12,58.68,39.12,0.0,32.65
2021,2021-01-01 12:45:00,2021/01/01,01/01,2,2021/01/01 12,58.68,39.12,0.0,32.65
2021,2021-01-01 13:00:00,2021/01/01,01/01,3,2021/01/01 13,58.68,39.12,0.0,32.65
2021,2021-01-01 13:15:00,2021/01/01,01/01,3,2021/01/01 13,58.22,38.82,0.0,0.0
2021,2021-01-01 13:30:00,2021/01/01,01/01,3,2021/01/01 13,58.22,38.82,0.0,0.0
2021,2021-01-01 13:45:00,2021/01/01,01/01,3,2021/01/01 13,58.22,38.82,0.0,0.0
2021,2021-01-01 14:00:00,2021/01/01,01/01,4,2021/01/01 14,58.22,38.82,0.0,0.0
2021,2021-01-01 14:15:00,2021/01/01,01/01,4,2021/01/01 14,57.66,38.44,0.0,0.0
2021,2021-01-01 14:30:00,2021/01/01,01/01,4,2021/01/01 14,57.66,38.44,0.0,0.0
2021,2021-01-01 14:45:00,2021/01/01,01/01,4,2021/01/01 14,57.66,38.44,0.0,0.0
2021,2021-01-01 15:00:00,2021/01/01,01/01,5,2021/01/01 15,57.66,38.44,0.0,0.0
2021,2021-01-01 15:15:00,2021/01/01,01/01,5,2021/01/01 15,58.82,39.22,0.0,0.0
2021,2021-01-01 15:30:00,2021/01/01,01/01,5,2021/01/01 15,58.82,39.22,0.0,0.0
2021,2021-01-01 15:45:00,2021/01/01,01/01,5,2021/01/01 15,58.82,39.22,0.0,0.0
2021,2021-01-01 16:00:00,2021/01/01,01/01,6,2021/01/01 16,58.82,39.22,0.0,0.0
2021,2021-01-01 16:15:00,2021/01/01,01/01,6,2021/01/01 16,64.48,42.98,0.0,0.0
2021,2021-01-01 16:30:00,2021/01/01,01/01,6,2021/01/01 16,64.48,42.98,0.0,0.0
2021,2021-01-01 16:45:00,2021/01/01,01/01,6,2021/01/01 16,64.48,42.98,0.0,0.0
2021,2021-01-01 17:00:00,2021/01/01,01/01,7,2021/01/01 17,64.48,42.98,0.0,0.0
2021,2021-01-01 17:15:00,2021/01/01,01/01,7,2021/01/01 17,69.26,46.18,0.0,52.22
2021,2021-01-01 17:30:00,2021/01/01,01/01,7,2021/01/01 17,69.26,46.18,0.0,52.22
2021,2021-01-01 17:45:00,2021/01/01,01/01,7,2021/01/01 17,69.26,46.18,0.0,52.22
2021,2021-01-01 18:00:00,2021/01/01,01/01,8,2021/01/01 18,69.26,46.18,0.0,52.22
2021,2021-01-01 18:15:00,2021/01/01,01/01,8,2021/01/01 18,69.96,46.64,0.0,0.0
2021,2021-01-01 18:30:00,2021/01/01,01/01,8,2021/01/01 18,69.96,46.64,0.0,0.0
2021,2021-01-01 18:45:00,2021/01/01,01/01,8,2021/01/01 18,69.96,46.64,0.0,0.0
2021,2021-01-01 19:00:00,2021/01/01,01/01,9,2021/01/01 19,69.96,46.64,0.0,0.0
2021,2021-01-01 19:15:00,2021/01/01,01/01,9,2021/01/01 19,69.74,46.5,0.0,0.0
2021,2021-01-01 19:30:00,2021/01/01,01/01,9,2021/01/01 19,69.74,46.5,0.0,0.0
2021,2021-01-01 19:45:00,2021/01/01,01/01,9,2021/01/01 19,69.74,46.5,0.0,0.0
2021,2021-01-01 20:00:00,2021/01/01,01/01,0,2021/01/01 20,69.74,46.5,0.0,0.0
2021,2021-01-01 20:15:00,2021/01/01,01/01,0,2021/01/01 20,67.75,45.17,0.0,0.0
2021,2021-01-01 20:30:00,2021/01/01,01/01,0,2021/01/01 20,67.75,45.17,0.0,0.0
2021,2021-01-01 20:45:00,2021/01/01,01/01,0,2021/01/01 20,67.75,45.17,0.0,0.0
2021,2021-01-01 21:00:00,2021/01/01,01/01,1,2021/01/01 21,67.75,45.17,0.0,0.0
2021,2021-01-01 21:15:00,2021/01/01,01/01,1,2021/01/01 21,64.67,43.11,0.0,0.0
2021,2021-01-01 21:30:00,2021/01/01,01/01,1,2021/01/01 21,64.67,43.11,0.0,39.142857
2021,2021-01-01 21:45:00,2021/01/01,01/01,1,2021/01/01 21,64.67,43.11,0.0,39.142857
2021,2021-01-01 22:00:00,2021/01/01,01/01,2,2021/01/01 22,64.67,43.11,0.0,39.142857
2021,2021-01-01 22:15:00,2021/01/01,01/01,2,2021/01/01 22,62.42,41.62,0.0,40.0
2021,2021-01-01 22:30:00,2021/01/01,01/01,2,2021/01/01 22,62.42,41.62,0.0,40.0
2021,2021-01-01 22:45:00,2021/01/01,01/01,2,2021/01/01 22,62.42,41.62,0.0,40.0
2021,2021-01-01 23:00:00,2021/01/01,01/01,3,2021/01/01 23,62.42,41.62,0.0,40.0
2021,2021-01-01 23:15:00,2021/01/01,01/01,3,2021/01/01 23,58.46,38.98,0.0,37.0
2021,2021-01-01 23:30:00,2021/01/01,01/01,3,2021/01/01 23,58.46,38.98,0.0,37.0
2021,2021-01-01 23:45:00,2021/01/01,01/01,3,2021/01/01 23,58.46,38.98,0.0,37.0
2021,2021-01-02 00:00:00,2021/01/02,01/02,0,2021/01/02 00,58.46,38.98,0.0,37.0
2021,2021-01-02 00:15:00,2021/01/02,01/02,0,2021/01/02 00,63.89,42.59,0.0,39.0
2021,2021-01-02 00:30:00,2021/01/02,01/02,0,2021/01/02 00,63.89,42.59,0.0,39.0
2021,2021-01-02 00:45:00,2021/01/02,01/02,0,2021/01/02 00,63.89,42.59,0.0,39.0
2021,2021-01-02 01:00:00,2021/01/02,01/02,1,2021/01/02 01,63.89,42.59,0.0,39.0
2021,2021-01-02 01:15:00,2021/01/02,01/02,1,2021/01/02 01,59.59,39.73,0.0,39.0
2021,2021-01-02 01:30:00,2021/01/02,01/02,1,2021/01/02 01,59.59,39.73,0.0,39.0
2021,2021-01-02 01:45:00,2021/01/02,01/02,1,2021/01/02 01,59.59,39.73,0.0,32.610526
2021,2021-01-02 02:00:00,2021/01/02,01/02,2,2021/01/02 02,59.59,39.73,0.0,32.610526
2021,2021-01-02 02:15:00,2021/01/02,01/02,2,2021/01/02 02,55.25,36.83,0.0,20.8
2021,2021-01-02 02:30:00,2021/01/02,01/02,2,2021/01/02 02,55.25,36.83,0.0,20.8
2021,2021-01-02 02:45:00,2021/01/02,01/02,2,2021/01/02 02,55.25,36.83,0.0,20.8
2021,2021-01-02 03:00:00,2021/01/02,01/02,3,2021/01/02 03,55.25,36.83,0.0,20.8
2021,2021-01-02 03:15:00,2021/01/02,01/02,3,2021/01/02 03,52.19,34.79,0.0,20.318182
2021,2021-01-02 03:30:00,2021/01/02,01/02,3,2021/01/02 03,52.19,34.79,0.0,20.318182
2021,2021-01-02 03:45:00,2021/01/02,01/02,3,2021/01/02 03,52.19,34.79,0.0,12.184211
2021,2021-01-02 04:00:00,2021/01/02,01/02,4,2021/01/02 04,52.19,34.79,0.0,12.184211
2021,2021-01-02 04:15:00,2021/01/02,01/02,4,2021/01/02 04,50.45,33.63,0.0,6.305195
2021,2021-01-02 04:30:00,2021/01/02,01/02,4,2021/01/02 04,50.45,33.63,0.0,6.305195
2021,2021-01-02 04:45:00,2021/01/02,01/02,4,2021/01/02 04,50.45,33.63,0.0,-8.436275
2021,2021-01-02 05:00:00,2021/01/02,01/02,5,2021/01/02 05,50.45,33.63,0.0,-8.436275
2021,2021-01-02 05:15:00,2021/01/02,01/02,5,2021/01/02 05,51.42,34.28,0.0,-3.304569
2021,2021-01-02 05:30:00,2021/01/02,01/02,5,2021/01/02 05,51.42,34.28,0.0,-3.304569
2021,2021-01-02 05:45:00,2021/01/02,01/02,5,2021/01/02 05,51.42,34.28,0.0,-3.304569
2021,2021-01-02 06:00:00,2021/01/02,01/02,6,2021/01/02 06,51.42,34.28,0.0,-3.304569
2021,2021-01-02 06:15:00,2021/01/02,01/02,6,2021/01/02 06,54.31,36.21,0.0,-1.517588
2021,2021-01-02 06:30:00,2021/01/02,01/02,6,2021/01/02 06,54.31,36.21,0.0,-1.517588
2021,2021-01-02 06:45:00,2021/01/02,01/02,6,2021/01/02 06,54.31,36.21,0.0,-1.517588
2021,2021-01-02 07:00:00,2021/01/02,01/02,7,2021/01/02 07,54.31,36.21,0.0,-1.517588
2021,2021-01-02 07:15:00,2021/01/02,01/02,7,2021/01/02 07,58.99,39.33,0.0,20.127451
2021,2021-01-02 07:30:00,2021/01/02,01/02,7,2021/01/02 07,58.99,39.33,0.0,20.127451
2021,2021-01-02 07:45:00,2021/01/02,01/02,7,2021/01/02 07,58.99,39.33,0.0,20.127451
2021,2021-01-02 08:00:00,2021/01/02,01/02,8,2021/01/02 08,58.99,39.33,0.0,20.127451
2021,2021-01-02 08:15:00,2021/01/02,01/02,8,2021/01/02 08,63.92,42.62,0.0,30.0585
2021,2021-01-02 08:30:00,2021/01/02,01/02,8,2021/01/02 08,63.92,42.62,0.0,30.0585
2021,2021-01-02 08:45:00,2021/01/02,01/02,8,2021/01/02 08,63.92,42.62,0.0,30.0585
2021,2021-01-02 09:00:00,2021/01/02,01/02,9,2021/01/02 09,63.92,42.62,0.0,30.0585
2021,2021-01-02 09:15:00,2021/01/02,01/02,9,2021/01/02 09,70.6,47.06,0.0,31.484848
2021,2021-01-02 09:30:00,2021/01/02,01/02,9,2021/01/02 09,70.6,47.06,0.0,31.484848
2021,2021-01-02 09:45:00,2021/01/02,01/02,9,2021/01/02 09,70.6,47.06,0.0,31.484848
2021,2021-01-02 10:00:00,2021/01/02,01/02,0,2021/01/02 10,70.6,47.06,0.0,31.484848
2021,2021-01-02 10:15:00,2021/01/02,01/02,0,2021/01/02 10,71.34,47.56,0.0,36.526316
2021,2021-01-02 10:30:00,2021/01/02,01/02,0,2021/01/02 10,71.34,47.56,0.0,36.526316
2021,2021-01-02 10:45:00,2021/01/02,01/02,0,2021/01/02 10,71.34,47.56,0.0,36.526316
2021,2021-01-02 11:00:00,2021/01/02,01/02,1,2021/01/02 11,71.34,47.56,0.0,36.526316
2021,2021-01-02 11:15:00,2021/01/02,01/02,1,2021/01/02 11,71.7,47.8,0.0,0.0
2021,2021-01-02 11:30:00,2021/01/02,01/02,1,2021/01/02 11,71.7,47.8,0.0,0.0
2021,2021-01-02 11:45:00,2021/01/02,01/02,1,2021/01/02 11,71.7,47.8,0.0,0.0
2021,2021-01-02 12:00:00,2021/01/02,01/02,2,2021/01/02 12,71.7,47.8,0.0,0.0
2021,2021-01-02 12:15:00,2021/01/02,01/02,2,2021/01/02 12,72.23,48.15,0.0,0.0
2021,2021-01-02 12:30:00,2021/01/02,01/02,2,2021/01/02 12,72.23,48.15,0.0,0.0
2021,2021-01-02 12:45:00,2021/01/02,01/02,2,2021/01/02 12,72.23,48.15,0.0,0.0
2021,2021-01-02 13:00:00,2021/01/02,01/02,3,2021/01/02 13,72.23,48.15,0.0,0.0
2021,2021-01-02 13:15:00,2021/01/02,01/02,3,2021/01/02 13,71.03,47.35,0.0,0.0
2021,2021-01-02 13:30:00,2021/01/02,01/02,3,2021/01/02 13,71.03,47.35,0.0,0.0
2021,2021-01-02 13:45:00,2021/01/02,01/02,3,2021/01/02 13,71.03,47.35,0.0,0.0
2021,2021-01-02 14:00:00,2021/01/02,01/02,4,2021/01/02 14,71.03,47.35,0.0,0.0
2021,2021-01-02 14:15:00,2021/01/02,01/02,4,2021/01/02 14,69.31,46.21,0.0,0.0
2021,2021-01-02 14:30:00,2021/01/02,01/02,4,2021/01/02 14,69.31,46.21,0.0,0.0
2021,2021-01-02 14:45:00,2021/01/02,01/02,4,2021/01/02 14,69.31,46.21,0.0,0.0
2021,2021-01-02 15:00:00,2021/01/02,01/02,5,2021/01/02 15,69.31,46.21,0.0,0.0
2021,2021-01-02 15:15:00,2021/01/02,01/02,5,2021/01/02 15,71.0,47.34,0.0,0.0
2021,2021-01-02 15:30:00,2021/01/02,01/02,5,2021/01/02 15,71.0,47.34,0.0,0.0
2021,2021-01-02 15:45:00,2021/01/02,01/02,5,2021/01/02 15,71.0,47.34,0.0,0.0
2021,2021-01-02 16:00:00,2021/01/02,01/02,6,2021/01/02 16,71.0,47.34,0.0,0.0
2021,2021-01-02 16:15:00,2021/01/02,01/02,6,2021/01/02 16,74.05,49.05,0.0,0.0
2021,2021-01-02 16:30:00,2021/01/02,01/02,6,2021/01/02 16,74.05,49.05,0.0,0.0
2021,2021-01-02 16:45:00,2021/01/02,01/02,6,2021/01/02 16,74.05,49.05,0.0,0.0
2021,2021-01-02 17:00:00,2021/01/02,01/02,7,2021/01/02 17,74.05,49.05,0.0,0.0
2021,2021-01-02 17:15:00,2021/01/02,01/02,7,2021/01/02 17,77.44,49.05,0.0,0.0
2021,2021-01-02 17:30:00,2021/01/02,01/02,7,2021/01/02 17,77.44,49.05,0.0,0.0
2021,2021-01-02 17:45:00,2021/01/02,01/02,7,2021/01/02 17,77.44,49.05,0.0,0.0
2021,2021-01-02 18:00:00,2021/01/02,01/02,8,2021/01/02 18,77.44,49.05,0.0,0.0
2021,2021-01-02 18:15:00,2021/01/02,01/02,8,2021/01/02 18,77.75,49.05,0.0,0.0
2021,2021-01-02 18:30:00,2021/01/02,01/02,8,2021/01/02 18,77.75,49.05,0.0,0.0
2021,2021-01-02 18:45:00,2021/01/02,01/02,8,2021/01/02 18,77.75,49.05,74.821818,0.0
2021,2021-01-02 19:00:00,2021/01/02,01/02,9,2021/01/02 19,77.75,49.05,74.821818,0.0
2021,2021-01-02 19:15:00,2021/01/02,01/02,9,2021/01/02 19,76.9,49.05,74.1075,0.0
2021,2021-01-02 19:30:00,2021/01/02,01/02,9,2021/01/02 19,76.9,49.05,74.1075,0.0
2021,2021-01-02 19:45:00,2021/01/02,01/02,9,2021/01/02 19,76.9,49.05,74.1075,0.0
2021,2021-01-02 20:00:00,2021/01/02,01/02,0,2021/01/02 20,76.9,49.05,74.1075,0.0
2021,2021-01-02 20:15:00,2021/01/02,01/02,0,2021/01/02 20,73.76,49.05,69.814,0.0
2021,2021-01-02 20:30:00,2021/01/02,01/02,0,2021/01/02 20,73.76,49.05,0.0,0.0
2021,2021-01-02 20:45:00,2021/01/02,01/02,0,2021/01/02 20,73.76,49.05,0.0,0.0
2021,2021-01-02 21:00:00,2021/01/02,01/02,1,2021/01/02 21,73.76,49.05,0.0,0.0
2021,2021-01-02 21:15:00,2021/01/02,01/02,1,2021/01/02 21,70.3,46.86,68.685,0.0
2021,2021-01-02 21:30:00,2021/01/02,01/02,1,2021/01/02 21,70.3,46.86,68.685,0.0
2021,2021-01-02 21:45:00,2021/01/02,01/02,1,2021/01/02 21,70.3,46.86,0.0,39.384615
2021,2021-01-02 22:00:00,2021/01/02,01/02,2,2021/01/02 22,70.3,46.86,0.0,39.384615
2021,2021-01-02 22:15:00,2021/01/02,01/02,2,2021/01/02 22,69.46,46.3,0.0,38.2
2021,2021-01-02 22:30:00,2021/01/02,01/02,2,2021/01/02 22,69.46,46.3,0.0,38.2
2021,2021-01-02 22:45:00,2021/01/02,01/02,2,2021/01/02 22,69.46,46.3,0.0,38.2
2021,2021-01-02 23:00:00,2021/01/02,01/02,3,2021/01/02 23,69.46,46.3,0.0,38.2
2021,2021-01-02 23:15:00,2021/01/02,01/02,3,2021/01/02 23,67.24,44.82,0.0,39.8
2021,2021-01-02 23:30:00,2021/01/02,01/02,3,2021/01/02 23,67.24,44.82,0.0,39.8
2021,2021-01-02 23:45:00,2021/01/02,01/02,3,2021/01/02 23,67.24,44.82,0.0,39.8
2021,2021-01-03 00:00:00,2021/01/03,01/03,0,2021/01/03 00,67.24,44.82,0.0,39.8
2021,2021-01-03 00:15:00,2021/01/03,01/03,0,2021/01/03 00,58.74,39.16,0.0,38.428571
2021,2021-01-03 00:30:00,2021/01/03,01/03,0,2021/01/03 00,58.74,39.16,0.0,38.428571
2021,2021-01-03 00:45:00,2021/01/03,01/03,0,2021/01/03 00,58.74,39.16,0.0,38.428571
2021,2021-01-03 01:00:00,2021/01/03,01/03,1,2021/01/03 01,58.74,39.16,0.0,38.428571
2021,2021-01-03 01:15:00,2021/01/03,01/03,1,2021/01/03 01,50.44,33.62,0.0,38.529412
2021,2021-01-03 01:30:00,2021/01/03,01/03,1,2021/01/03 01,50.44,33.62,0.0,38.529412
2021,2021-01-03 01:45:00,2021/01/03,01/03,1,2021/01/03 01,50.44,33.62,0.0,38.529412
2021,2021-01-03 02:00:00,2021/01/03,01/03,2,2021/01/03 02,50.44,33.62,0.0,38.529412
2021,2021-01-03 02:15:00,2021/01/03,01/03,2,2021/01/03 02,49.05,31.84,0.0,39.5
2021,2021-01-03 02:30:00,2021/01/03,01/03,2,2021/01/03 02,49.05,31.84,0.0,39.5
2021,2021-01-03 02:45:00,2021/01/03,01/03,2,2021/01/03 02,49.05,31.84,0.0,39.5
2021,2021-01-03 03:00:00,2021/01/03,01/03,3,2021/01/03 03,49.05,31.84,0.0,39.5
2021,2021-01-03 03:15:00,2021/01/03,01/03,3,2021/01/03 03,49.05,29.42,0.0,36.0
2021,2021-01-03 03:30:00,2021/01/03,01/03,3,2021/01/03 03,49.05,29.42,0.0,36.0
2021,2021-01-03 03:45:00,2021/01/03,01/03,3,2021/01/03 03,49.05,29.42,0.0,36.0
2021,2021-01-03 04:00:00,2021/01/03,01/03,4,2021/01/03 04,49.05,29.42,0.0,36.0
2021,2021-01-03 04:15:00,2021/01/03,01/03,4,2021/01/03 04,49.05,27.9,0.0,27.0
2021,2021-01-03 04:30:00,2021/01/03,01/03,4,2021/01/03 04,49.05,27.9,0.0,27.0
2021,2021-01-03 04:45:00,2021/01/03,01/03,4,2021/01/03 04,49.05,27.9,0.0,27.0
2021,2021-01-03 05:00:00,2021/01/03,01/03,5,2021/01/03 05,49.05,27.9,0.0,27.0
2021,2021-01-03 05:15:00,2021/01/03,01/03,5,2021/01/03 05,49.05,28.21,0.0,33.0
2021,2021-01-03 05:30:00,2021/01/03,01/03,5,2021/01/03 05,49.05,28.21,0.0,33.0
2021,2021-01-03 05:45:00,2021/01/03,01/03,5,2021/01/03 05,49.05,28.21,0.0,33.0
2021,2021-01-03 06:00:00,2021/01/03,01/03,6,2021/01/03 06,49.05,28.21,0.0,33.0
2021,2021-01-03 06:15:00,2021/01/03,01/03,6,2021/01/03 06,49.05,29.16,0.0,31.5
2021,2021-01-03 06:30:00,2021/01/03,01/03,6,2021/01/03 06,49.05,29.16,0.0,31.5
2021,2021-01-03 06:45:00,2021/01/03,01/03,6,2021/01/03 06,49.05,29.16,0.0,31.5
2021,2021-01-03 07:00:00,2021/01/03,01/03,7,2021/01/03 07,49.05,29.16,0.0,31.5
2021,2021-01-03 07:15:00,2021/01/03,01/03,7,2021/01/03 07,49.21,32.81,0.0,31.0
2021,2021-01-03 07:30:00,2021/01/03,01/03,7,2021/01/03 07,49.21,32.81,0.0,31.0
2021,2021-01-03 07:45:00,2021/01/03,01/03,7,2021/01/03 07,49.21,32.81,0.0,31.0
2021,2021-01-03 08:00:00,2021/01/03,01/03,8,2021/01/03 08,49.21,32.81,0.0,31.0
2021,2021-01-03 08:15:00,2021/01/03,01/03,8,2021/01/03 08,51.36,34.24,0.0,32.666667
2021,2021-01-03 08:30:00,2021/01/03,01/03,8,2021/01/03 08,51.36,34.24,0.0,0.0
2021,2021-01-03 08:45:00,2021/01/03,01/03,8,2021/01/03 08,51.36,34.24,0.0,0.0
2021,2021-01-03 09:00:00,2021/01/03,01/03,9,2021/01/03 09,51.36,34.24,0.0,0.0
2021,2021-01-03 09:15:00,2021/01/03,01/03,9,2021/01/03 09,58.87,39.25,0.0,0.0
2021,2021-01-03 09:30:00,2021/01/03,01/03,9,2021/01/03 09,58.87,39.25,0.0,0.0
2021,2021-01-03 09:45:00,2021/01/03,01/03,9,2021/01/03 09,58.87,39.25,0.0,0.0
2021,2021-01-03 10:00:00,2021/01/03,01/03,0,2021/01/03 10,58.87,39.25,0.0,0.0
2021,2021-01-03 10:15:00,2021/01/03,01/03,0,2021/01/03 10,60.17,40.11,0.0,0.0
2021,2021-01-03 10:30:00,2021/01/03,01/03,0,2021/01/03 10,60.17,40.11,0.0,0.0
2021,2021-01-03 10:45:00,2021/01/03,01/03,0,2021/01/03 10,60.17,40.11,0.0,0.0
2021,2021-01-03 11:00:00,2021/01/03,01/03,1,2021/01/03 11,60.17,40.11,0.0,0.0
2021,2021-01-03 11:15:00,2021/01/03,01/03,1,2021/01/03 11,60.96,40.64,0.0,0.0
2021,2021-01-03 11:30:00,2021/01/03,01/03,1,2021/01/03 11,60.96,40.64,0.0,0.0
2021,2021-01-03 11:45:00,2021/01/03,01/03,1,2021/01/03 11,60.96,40.64,0.0,0.0
2021,2021-01-03 12:00:00,2021/01/03,01/03,2,2021/01/03 12,60.96,40.64,0.0,0.0
2021,2021-01-03 12:15:00,2021/01/03,01/03,2,2021/01/03 12,63.18,42.12,0.0,0.0
2021,2021-01-03 12:30:00,2021/01/03,01/03,2,2021/01/03 12,63.18,42.12,0.0,0.0
2021,2021-01-03 12:45:00,2021/01/03,01/03,2,2021/01/03 12,63.18,42.12,67.417969,0.0
2021,2021-01-03 13:00:00,2021/01/03,01/03,3,2021/01/03 13,63.18,42.12,67.417969,0.0
2021,2021-01-03 13:15:00,2021/01/03,01/03,3,2021/01/03 13,60.37,40.25,65.732653,0.0
2021,2021-01-03 13:30:00,2021/01/03,01/03,3,2021/01/03 13,60.37,40.25,65.732653,0.0
2021,2021-01-03 13:45:00,2021/01/03,01/03,3,2021/01/03 13,60.37,40.25,65.732653,0.0
2021,2021-01-03 14:00:00,2021/01/03,01/03,4,2021/01/03 14,60.37,40.25,65.732653,0.0
2021,2021-01-03 14:15:00,2021/01/03,01/03,4,2021/01/03 14,59.98,39.98,65.26875,0.0
2021,2021-01-03 14:30:00,2021/01/03,01/03,4,2021/01/03 14,59.98,39.98,65.26875,0.0
2021,2021-01-03 14:45:00,2021/01/03,01/03,4,2021/01/03 14,59.98,39.98,65.26875,0.0
2021,2021-01-03 15:00:00,2021/01/03,01/03,5,2021/01/03 15,59.98,39.98,65.26875,0.0
2021,2021-01-03 15:15:00,2021/01/03,01/03,5,2021/01/03 15,60.2,40.14,0.0,0.0
2021,2021-01-03 15:30:00,2021/01/03,01/03,5,2021/01/03 15,60.2,40.14,0.0,0.0
2021,2021-01-03 15:45:00,2021/01/03,01/03,5,2021/01/03 15,60.2,40.14,0.0,0.0
2021,2021-01-03 16:00:00,2021/01/03,01/03,6,2021/01/03 16,60.2,40.14,0.0,0.0
